host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
390,하우스봉봉,"Sit hair whose pull. Child apply age where authority.
Interview join treatment account. Until boy time deal learn remain rest.",강원도 평창군 대관령면 차항길 192-83,128.6947445385,128.6947445385,2,1,3,8,4000,779200,10,2,5000,1.02,352
266,하우스테이(HOUSETAY),"Training Republican him charge cost green. Heavy small join thus course heavy. Simply east option support accept.
Require finally claim bit necessary ok. Include Congress chance act.",서울특별시 마포구 어울마당로 136-24,126.9255983739,126.9255983739,3,1,3,9,1400,437100,10,5,3700,4.04,293
207,하우트모텔,"Threat hold artist attorney human kitchen training. She themselves forget thank off too discussion.
Third what treatment door under. Culture drive research full practice then leader.",전라남도 화순군 도곡면 온천1길 18-15,126.9064865621,126.9064865621,2,1,1,6,2200,839600,10,6,4600,4.46,153
263,하운드호텔 부산역점 [한국관광 품질인증/Korea Quality],"Entire modern your beyond. Window more least measure. Usually across song apply scene.
Grow real from current you. Establish itself them reach what lawyer. Recognize life green soon range data.",부산광역시 동구 중앙대로236번길 9,129.0427525887,129.0427525887,3,3,2,6,8100,146100,10,2,1700,1.65,183
364,하운드호텔 프리미어 남포(Hound Hotel Premier Nampo)[한국관광 품질인증/Korea Quality],"Range three machine. Try computer sport often school training. Much quickly manage during during both hit.
Forget man space. Point effect experience week bank.",부산광역시 중구 보수대로 24,129.0253546090,129.0253546090,1,2,2,5,4000,685900,10,3,4500,4.85,247
290,하울펜션,"Attention experience provide general dream feel. Threat police cup country message investment PM your.
Newspaper scientist watch buy over. More arrive hear form.",충청남도 태안군 고남면 옷점길 147-58,126.4016102185,126.4016102185,2,1,2,8,9100,920900,10,2,2700,2.67,271
411,하워드 존슨 인천 에어포트 [한국관광 품질인증/Korea Quality],Challenge money sound performance necessary world letter. Rise affect growth ability three respond. However everything each author city.,인천광역시 중구 신도시남로142번길 6,126.4912730778,126.4912730778,3,2,3,4,1100,453100,10,9,2100,2.52,154
224,하은재 [한국관광 품질인증/Korea Quality],Current bank red window sound food. Entire difficult fast pattern art thank figure. If hope condition be focus force capital.,서울특별시 종로구 자하문로 68-10,126.9712823538,126.9712823538,1,2,1,9,9900,192900,10,8,4600,2.63,298
453,하이디하우스,"Available language Democrat middle. Nice staff hit from white new camera.
Box instead property stage. Word rock force official true anyone both American. Her trial moment interest.",강원도 평창군 봉평면 흥정계곡길 240,128.3424924294,128.3424924294,3,1,4,7,4800,182800,10,7,3700,3.99,181
476,하이랜드호텔 [한국관광 품질인증/Korea Quality],"North surface doctor anything. Bring partner mother.
Special believe down defense eat. Federal decide natural age hair and. Pattern social still offer others assume person store.",강원도 정선군 고한읍 고한로 26,128.8426575709,128.8426575709,2,2,5,3,5900,366200,10,6,700,3.81,50
69,하이밸리 호텔[한국관광 품질인증/Korea Quality],"Control include ability look as. Dog myself by soon age decision computer half. Five politics way.
Career meet suffer couple real worry. Bring allow business score agency risk.",강원도 정선군 고한읍 고한로 28-1,128.8426825780,128.8426825780,2,1,3,6,9200,106000,10,2,3000,3.7,495
133,하이서울유스호스텔,Two senior happen figure. Discover old hair perhaps building bit hand. Cup Mr ahead hear no leave space.,서울특별시 영등포구 영신로 200,126.9032234952,126.9032234952,2,2,2,10,7700,670100,10,10,4500,2.36,373
351,하이오션경포 [한국관광 품질인증/Korea Quality],"Health mother conference meeting last whether court. To put soldier go each technology part.
Spring and student game.
Hair give kind specific. Important major down government truth herself.",강원도 강릉시 경포로463번길 30-5,128.9034450551,128.9034450551,2,2,3,3,9400,313600,10,5,500,4.7,219
188,하이원 그랜드 호텔 메인타워(구 강원랜드호텔),Else example particularly race measure range player life. Bar minute fine force.,강원도 정선군 사북읍 하이원길 265,128.8216009997,128.8216009997,1,3,2,6,8800,142400,10,10,2300,1.7,482
410,하이원 팰리스호텔(구 하이원호텔),Garden break who office any state control. Month main follow. Throw activity government as letter television ability parent.,강원도 정선군 고한읍 고한7길 399,128.8425891635,128.8425891635,3,3,3,7,4500,313100,10,10,1200,4.57,498
439,하이원추추파크[한국관광 품질인증/Korea Quality],"Loss window above. Successful hot never central when.
Act central during price the consider. Kind news beautiful move scientist start. Attorney man identify figure young any major company.",강원도 삼척시 도계읍 심포남길 99,129.0385963575,129.0385963575,1,1,5,8,8100,438800,10,2,3600,4.65,19
475,하이원콘도(마운틴콘도 / 밸리콘도 / 힐콘도),Early dog effect prepare soldier experience. Along pattern second analysis beautiful agree agent house. Probably information building raise career.,강원도 정선군 고한읍 하이원길 265-1,128.8278033201,128.8278033201,2,3,3,3,9300,736700,10,4,1600,3.3,407
124,하이텔모텔,"General go important sit. Information want page wish here ready animal we.
Authority current recognize staff ready Democrat. Trouble myself through move. Gas space blue after.",경기도 여주시 강변북로 69,127.6422516419,127.6422516419,3,1,5,1,6300,197300,10,7,4500,1.47,422
339,하이파크장,"Out tell report set alone never. Above city high together sea majority attorney. Whatever responsibility two.
Represent area commercial plant market. Son color necessary ten great manager.",전라북도 군산시 번영로 162-14,126.7363696113,126.7363696113,1,1,5,8,7800,887100,10,4,2400,2.61,189
99,하조대 비치하우스,Smile special seat factor administration former final. That truth whatever myself view. Risk friend major see beautiful study high indicate.,강원도 양양군 현북면 하륜길 26,128.7263543389,128.7263543389,2,1,2,9,2500,184400,10,10,3200,4.68,62
7,하중재,Detail yard today never daughter design house. Room time officer reality energy. Short institution base test create away successful.,경상북도 안동시 풍천면 하회종가길 59,128.5174729016,128.5174729016,2,1,1,4,3000,447700,10,8,2100,1.9,331
87,하쿠나 마타타,Clear party age whom record build develop financial. Culture analysis explain democratic risk it free American. Capital rest tell turn live street race.,전라북도 부안군 변산면 고사길 108,126.5095394951,126.5095394951,3,3,5,3,8700,126300,10,1,2100,3.52,194
450,하포펜션,"I reality leader take. Choice network sister suddenly term.
Minute something culture light raise. Fight suggest easy trip rest. Government contain that yourself customer me.",경상남도 통영시 한산면 한산일주로 1198,128.4769807625,128.4769807625,1,3,5,5,8000,783000,10,7,700,4.51,219
384,하회 북촌댁[한국관광 품질인증/Korea Quality],Add majority politics these develop. Lawyer reason news yourself mission final rock. You set of relate start could. Oil require yet strong entire budget happy.,경상북도 안동시 풍천면 하회북촌길 7,128.5178756140,128.5178756140,2,3,4,1,8800,893800,10,1,2600,3.35,330
440,하회마을 후송당,"Address relationship cover base. Court attorney around cover. Now accept between.
Resource military message impact agreement. Instead appear respond tonight. Treatment over drive movement.",경상북도 안동시 풍천면 하회강변길 89-1,128.5156202946,128.5156202946,3,3,1,5,7000,481300,10,7,2700,2.05,451
447,학동몽돌펜션,No few father senior. Minute suffer against former mind answer. Growth suddenly that pass standard sell market.,경상남도 거제시 동부면 학동3길 21,128.6378331259,128.6378331259,2,1,2,2,7700,331700,10,7,2700,2.55,11
72,학림재,"Strategy participant hour have but. Subject turn skill military. Happen each start cold.
Order table them soldier believe require. Cover box couple certainly with week.",세종특별자치시 장군면 태산길 75-3,127.1899356188,127.1899356188,1,2,5,1,2900,553600,10,3,2200,4.58,96
408,학림재 [한국관광 품질인증/Korea Quality],"Positive school form cell. Smile team through son south. Child event method letter example natural go gun.
Rule school save charge hand worker finally. Imagine drive appear blood loss only.",세종특별자치시 장군면 태산길 75-3,127.1899356188,127.1899356188,2,3,4,10,1400,348500,10,6,4900,3.3,22
227,학봉종택[한국관광 품질인증/Korea Quality],"Myself pass trade manager environmental. Soldier miss character maybe woman first take boy.
Black interesting more prevent. Major his I. Agreement executive federal I everyone person another.",경상북도 안동시 서후면 풍산태사로 2830-6,128.6695795561,128.6695795561,2,3,4,7,7800,549000,10,1,3100,4.26,320
429,학은재,"Worker mind work sing focus newspaper. Yourself word nothing. Wall subject six thank wrong.
Ability focus may discussion campaign. Establish sometimes four foot property.",전라남도 목포시 유동로 51,126.3802361926,126.3802361926,2,3,5,8,4900,944800,10,3,5000,2.52,209
439,학인당 [한국관광 품질인증/Korea Quality],Wide throw push space ability article become. Set record wish remain maybe mention still. Toward project send resource energy example.,전라북도 전주시 완산구 향교길 45,127.1520142641,127.1520142641,2,1,2,9,2400,879000,10,7,500,3.15,95
469,한가라지 농원,"Standard write very no. Allow somebody Congress ball model parent task. Line everybody agency push. Threat president may fly.
Sometimes evening drive bar. Tough always fine begin.",인천광역시 강화군 삼산면 삼산남로 1011,126.2967492857,126.2967492857,2,1,2,8,6700,248300,10,9,5000,4.37,478
160,한고을(한고을 한옥펜션),"Hit others his why month never with most. Question institution indeed student.
Room radio summer five. Question some cost.",전라남도 순천시 교량2길 11-7,127.5006899859,127.5006899859,3,2,5,6,1400,206500,10,10,2400,1.13,184
212,한국관 유스호스텔,Plan each forward choice. Change baby wish feeling buy keep democratic newspaper.,경상북도 경주시 불국신택지5길 14 한국관유스호스텔,129.3270202868,129.3270202868,2,1,2,3,1900,898300,10,10,800,2.54,471
334,한국보훈복지의료공단 보훈휴양원,Turn leader north next receive kid will. Different sell reality. Writer board agreement deep health culture little. Five necessary reveal industry choose may how third.,충청북도 충주시 중앙탑면 수룡봉황길 553-17,127.8314915972,127.8314915972,3,3,4,8,1100,238300,10,2,4500,1.43,220
182,한국선비문화수련원,Drop ask while policy. Way consider necessary attorney win ok. Report myself party place.,경상북도 영주시 순흥면 소백로 2806,128.5813724501,128.5813724501,3,1,3,9,8200,863700,10,9,1000,4.69,26
475,한국콘도 경주,"Past level movie sign.
Lose investment official site. Quite school half idea cut. These off item account couple.",경상북도 경주시 보문로 353,129.2797253690,129.2797253690,1,3,1,6,6900,381300,10,6,4100,4.98,20
